PatientID,DataSilo,BirthDate,InsuranceStatus,SexNeuterStatus,VetCompassBreed,Bodyweight,DateofFirstPresentationofDiarrhoea,Duration,Vomiting,ReducedAppetite,Pyrexia,Hematochezia,AntibioticTreatment,GINutraceutical,DietaryManagement,Antiparasitic,GastrointestinalAgent,Resolution,ComorbidityatDiagnosis,TreatmentEscalation 
540926,3,08/03/2015 00:00,0,Female_Neutered,Jack Russell Terrier,6.1,27/12/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
731344,1,23/10/2014 00:00,1,Female_Neutered,Miniature Smooth-Haired Dachshund,NA,14/08/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,0,0,Yes
386757,1,02/05/2014 00:00,0,Female_Neutered,Springer Spaniel - Unspecified,18.2,11/03/2019 00:00,24hrs to 48hrs,1,1,1,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
488010,4,25/07/2014 00:00,0,Male_Neutered,Labrador Retriever,36.15,10/06/2019 00:00,Not Stated,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
9899,4,30/06/2014 00:00,0,Female_Neutered,Staffordshire Bull Terrier,18,21/05/2019 00:00,Not Stated,0,1,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
626979,1,26/06/2014 00:00,1,Male_Neutered,Miniature Schnauzer,NA,26/05/2019 00:00,Less than 24hrs,0,1,0,0,NonAntibiotic,NoGInutraceutical,1,1,1,0,0,Yes
762000,3,21/04/2014 00:00,0,Male_Entire,Crossbreed,6.15,25/03/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
697632,3,20/03/2014 00:00,0,Female_Entire,Greyhound,26.5,18/03/2019 00:00,4-7 days.,0,0,0,1,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
731109,1,20/04/2014 00:00,0,Female_Neutered,Shetland Sheepdog,11.8,20/04/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
507359,0,05/02/2014 00:00,0,Male_Neutered,Crossbreed,18.4,05/02/2019 00:00,Not Stated,0,0,0,1,Antibiotic,GInutraceutical,1,0,1,0,0,Yes
500000,0,28/02/2014 00:00,0,Female_Entire,Pug,NA,28/02/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
457536,1,19/07/2014 00:00,0,Male_Neutered,Lhasa Apso,8.7,22/07/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
688502,0,15/03/2014 00:00,0,Male_Entire,Cockapoo,NA,25/03/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
477364,1,16/07/2014 00:00,0,Male_Neutered,Pekingese,6.3,30/07/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
846099,1,01/04/2014 00:00,0,Female_Neutered,Toy Poodle,4,17/04/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
67483,1,31/03/2014 00:00,0,Male_Neutered,Crossbreed,32,18/04/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
991876,3,23/09/2014 00:00,0,Female_Neutered,Pomeranian,7.1,16/10/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,1,1,1,0,No
799900,1,20/11/2014 00:00,0,Female_Neutered,German Shepherd Dog,NA,13/12/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,1,Yes
473571,3,01/03/2014 00:00,0,Female_Neutered,Crossbreed,5.3,03/04/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
574536,1,01/09/2014 00:00,1,Female_Neutered,Crossbreed,NA,05/10/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
428085,3,24/11/2013 00:00,0,Male_Neutered,Crossbreed,35.2,07/01/2019 00:00,4-7 days.,1,1,0,1,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
546142,0,21/08/2014 00:00,1,Male_Neutered,Shih-tzu,7.6,09/10/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
918566,3,29/07/2014 00:00,1,Male_Neutered,Yorkshire Terrier,4.1,18/09/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,1,0,1,1,No
896114,0,31/01/2014 00:00,0,Male_Neutered,Staffordshire Bull Terrier,18.3,26/03/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
901290,1,29/12/2013 00:00,0,Male_Neutered,Crossbreed,5.7,05/03/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,1,Yes
473011,3,03/11/2013 00:00,1,Female_Neutered,Cavapoo,10,09/01/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,0,1,0,1,0,No
102715,1,28/02/2014 00:00,0,Female_Neutered,Akita,30,07/05/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,0,1,Yes
627356,3,20/11/2013 00:00,0,Female_Entire,English Springer Spaniel,20,28/01/2019 00:00,48hrs to 96hrs,0,1,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
306390,3,16/04/2014 00:00,1,Female_Neutered,English Cocker Spaniel,14,28/06/2019 00:00,Less than 24hrs,1,0,1,1,Antibiotic,NoGInutraceutical,0,0,1,0,0,Yes
395397,1,01/03/2014 00:00,0,Male_Neutered,Crossbreed,8.6,20/05/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
899310,1,28/04/2014 00:00,0,Male_Entire,Crossbreed,31.5,18/07/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
474676,1,18/05/2014 00:00,0,Male_Neutered,Golden Retriever,36.2,16/08/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
786672,3,19/06/2014 00:00,0,Male_Entire,Crossbreed,8.5,21/09/2019 00:00,Less than 24hrs,0,0,0,1,Antibiotic,GInutraceutical,0,0,0,1,0,No
705755,1,25/06/2014 00:00,1,Female_Neutered,Cockapoo,10.7,03/10/2019 00:00,4-7 days.,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
42494,0,05/04/2014 00:00,1,Male_Neutered,West Highland White Terrier,8,23/07/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
458089,1,22/09/2013 00:00,0,Male_Neutered,Crossbreed,10.2,09/01/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
749001,4,08/02/2014 00:00,0,Female_Neutered,English Cocker Spaniel,NA,28/05/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
394382,4,07/04/2014 00:00,1,Male_Entire,Labrador Retriever,32.8,30/07/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
736721,3,07/07/2014 00:00,0,Male_Entire,Jack Russell Terrier,9,31/10/2019 00:00,48hrs to 96hrs,0,1,0,0,Antibiotic,NoGInutraceutical,1,1,0,1,0,No
863794,4,17/09/2013 00:00,0,Female_Entire,Shih-tzu,NA,16/01/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
294355,1,29/01/2014 00:00,1,Female_Neutered,Working Cocker Spaniel,NA,12/06/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
113838,1,12/01/2014 00:00,0,Male_Neutered,Cairn Terrier,NA,18/06/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
851068,0,16/10/2013 00:00,1,Female_Neutered,English Cocker Spaniel,NA,24/03/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
957301,3,21/03/2014 00:00,0,Female_Entire,Cockapoo,NA,01/09/2019 00:00,Not Stated,0,0,0,1,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
189888,4,22/02/2014 00:00,0,Male_Neutered,Crossbreed,20.8,12/08/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
971872,1,03/01/2014 00:00,0,Male_Neutered,Crossbreed,20.85,02/07/2019 00:00,48hrs to 96hrs,1,0,1,1,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
220519,4,13/08/2013 00:00,0,Female_Entire,Crossbreed,11.5,21/02/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
467318,1,05/08/2013 00:00,0,Male_Neutered,Shih-tzu,10.6,14/02/2019 00:00,Not Stated,1,0,0,0,Antibiotic,GInutraceutical,1,0,1,0,0,Yes
87922,0,01/12/2013 00:00,0,Female_Neutered,English Cocker Spaniel,13.8,14/06/2019 00:00,4-7 days.,0,0,0,1,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
332496,3,10/07/2013 00:00,0,Female_Neutered,Crossbreed,25,22/01/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
31001,0,16/04/2014 00:00,0,Female_Entire,Jack Russell Terrier,6.5,30/10/2019 00:00,24hrs to 48hrs,1,1,0,1,Antibiotic,GInutraceutical,0,0,1,1,0,No
488935,4,24/10/2013 00:00,0,Female_Neutered,German Shepherd Dog,42.5,10/05/2019 00:00,24hrs to 48hrs,1,0,1,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
637425,3,22/07/2013 00:00,1,Female_Entire,Crossbreed,NA,20/03/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
479716,0,17/10/2013 00:00,0,Male_Entire,Shih-tzu,9.3,07/05/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
994879,1,29/08/2013 00:00,1,Female_Entire,Crossbreed,4.85,22/03/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
593488,1,08/07/2013 00:00,1,Female_Neutered,Lurcher,23.7,02/02/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
4857,1,09/10/2013 00:00,0,Male_Neutered,Yorkshire Terrier,9.2,09/05/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
150744,4,17/03/2014 00:00,0,Male_Neutered,Siberian Husky,41,16/10/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
347819,3,01/07/2013 00:00,0,Female_Entire,Crossbreed,NA,01/02/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
187235,4,20/07/2013 00:00,0,Male_Neutered,Chihuahua,3.6,21/02/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
156583,4,24/09/2013 00:00,0,Male_Neutered,Crossbreed,26,09/05/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
829693,4,16/06/2013 00:00,0,Male_Neutered,Cockapoo,NA,31/01/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
868692,0,03/02/2014 00:00,1,Female_Neutered,Pomeranian,NA,19/10/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
338194,1,28/12/2013 00:00,0,Male_Entire,Lhasa Apso,11.8,16/09/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
675443,1,02/08/2013 00:00,1,Male_Neutered,Lurcher,24.3,23/04/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
673837,1,07/11/2013 00:00,0,Male_Entire,Cocker Spaniel,14.4,30/07/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
808162,0,30/01/2014 00:00,0,Male_Neutered,English Cocker Spaniel,17.3,23/10/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
718986,0,13/06/2013 00:00,0,Female_Neutered,Cavalier King Charles Spaniel,8.8,19/03/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
367375,4,28/09/2013 00:00,0,Male_Entire,Crossbreed,NA,08/07/2019 00:00,Not Stated,1,0,1,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
822010,4,22/10/2013 00:00,1,Female_Neutered,Shih-tzu,8.7,09/08/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,1,1,1,0,No
247780,1,06/02/2014 00:00,0,Male_Neutered,Crossbreed,14.05,28/11/2019 00:00,4-7 days.,1,0,1,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
957364,2,31/12/2013 15:41,1,Male_Neutered,Crossbreed,NA,31/10/2019 00:00,4-7 days.,1,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
40019,1,08/07/2013 00:00,0,Female_Entire,Greyhound,25.3,13/05/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
745134,4,10/12/2013 00:00,0,Female_Neutered,Crossbreed,38.5,21/08/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
322424,1,26/03/2013 00:00,1,Female_Neutered,Shih-tzu,8.15,18/02/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
771408,0,14/05/2013 00:00,0,Female_Neutered,Staffordshire Bull Terrier,27.8,12/04/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,1,1,0,1,0,No
458935,1,05/09/2013 00:00,0,Female_Neutered,Patterdale Terrier,10.7,15/08/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,0,1,Yes
545696,3,23/06/2013 00:00,0,Female_Neutered,Labrador Retriever,40,10/06/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,1,1,1,0,No
171447,0,25/04/2013 00:00,0,Male_Neutered,Shih-tzu,9.6,16/04/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
810720,3,26/07/2013 00:00,1,Male_Neutered,Labrador Retriever,46.05,17/07/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,1,No
658600,4,24/02/2013 00:00,0,Male_Entire,Shih-tzu,10.8,21/02/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
864989,3,07/04/2013 00:00,0,Male_Entire,Cockapoo,12,05/04/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,GInutraceutical,0,1,0,1,0,No
6429,1,03/04/2013 00:00,0,Male_Entire,Collie,19.4,03/04/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
455936,0,22/02/2013 00:00,0,Male_Neutered,Labrador Retriever,29,22/02/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
568023,0,28/01/2013 00:00,0,Male_Entire,Alaskan Malamute,56,28/01/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,1,No
806378,0,13/01/2013 00:00,0,Male_Entire,Crossbreed,NA,14/01/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
551432,1,28/05/2013 00:00,0,Female_Neutered,Saint Bernard,NA,29/05/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
361265,0,05/02/2013 00:00,0,Male_Neutered,Chihuahua,3,07/02/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,1,0,1,0,No
172795,0,28/03/2013 00:00,0,Female_Entire,Bull Mastiff,51.5,30/03/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
469043,1,28/02/2013 00:00,1,Male_Neutered,Labrador Retriever,NA,18/03/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,0,0,Yes
10140,1,19/10/2013 00:00,0,Male_Neutered,Crossbreed,NA,11/11/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
498176,0,29/11/2013 00:00,0,Female_Neutered,Miniature Schnauzer,NA,29/12/2019 00:00,Not Stated,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
515742,0,26/06/2013 00:00,1,Female_Neutered,German Shepherd Dog,NA,29/07/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
627326,4,03/08/2013 00:00,0,Male_Neutered,Jack Russell Terrier,8.6,09/09/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
65295,4,25/03/2013 00:00,1,Male_Neutered,Spanish Water Dog,NA,03/05/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,0,0,Yes
882775,1,09/10/2013 00:00,1,Male_Neutered,Newfoundland,70.6,20/11/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
556239,4,07/07/2013 00:00,0,Male_Neutered,Staffordshire Bull Terrier,20.8,23/08/2019 00:00,Not Stated,0,1,1,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
603334,3,08/04/2013 00:00,0,Female_Entire,Cavalier King Charles Spaniel,6.5,01/06/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,1,Yes
274382,3,30/12/2012 00:00,1,Male_Entire,Weimaraner,36.7,24/02/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
702246,1,19/04/2013 00:00,0,Female_Entire,Labrador Retriever,NA,27/06/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
563051,3,22/01/2013 00:00,0,Female_Neutered,Crossbreed,9.55,20/01/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
331543,0,04/06/2013 00:00,1,Female_Neutered,English Cocker Spaniel,18.4,17/09/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
102515,0,05/10/2012 00:00,0,Male_Entire,Yorkshire Terrier,2.95,27/01/2019 00:00,24hrs to 48hrs,0,1,1,0,Antibiotic,GInutraceutical,1,1,1,1,0,No
779318,1,27/12/2012 00:00,0,Female_Neutered,King Charles Spaniel,8.75,23/04/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
819453,0,01/11/2012 00:00,1,Female_Neutered,English Springer Spaniel,19.35,26/02/2019 00:00,Less than 24hrs,1,0,0,1,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
939376,2,19/11/2012 00:00,1,Female_Neutered,Dalmatian,NA,26/03/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
98179,4,12/03/2013 00:00,0,Male_Neutered,Labrador Retriever,33.6,18/07/2019 00:00,Not Stated,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
436074,3,14/05/2013 00:00,1,Male_Neutered,Miniature Goldendoodle,44,19/09/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
462497,1,07/10/2012 00:00,0,Female_Neutered,Shih-tzu,8.2,25/02/2019 00:00,24hrs to 48hrs,1,1,1,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
43956,0,04/06/2013 00:00,0,Female_Neutered,Crossbreed,9,25/10/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
177895,3,21/10/2012 00:00,0,Male_Entire,Crossbreed,29.8,18/03/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
670951,1,12/05/2013 00:00,1,Male_Neutered,Crossbreed,24.6,11/10/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,1,No
52757,3,26/02/2013 00:00,1,Female_Neutered,Crossbreed,NA,31/07/2019 00:00,24hrs to 48hrs,0,1,0,0,Antibiotic,GInutraceutical,1,0,0,0,0,Yes
680368,3,10/11/2012 00:00,0,Female_Neutered,Weimaraner,29.9,18/04/2019 00:00,4-7 days.,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
121857,0,06/03/2013 00:00,0,Female_Neutered,Jack Russell Terrier,6.5,13/08/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
501259,1,05/10/2012 00:00,1,Male_Neutered,West Highland White Terrier,NA,16/03/2019 00:00,Less than 24hrs,0,0,1,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
629939,3,20/10/2012 00:00,1,Female_Neutered,Labrador Retriever,25.8,10/04/2019 00:00,48hrs to 96hrs,1,1,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
534478,1,14/04/2013 00:00,0,Male_Neutered,Border Terrier,11.7,05/10/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
754561,1,04/08/2012 00:00,1,Male_Entire,Crossbreed,11.3,31/01/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
81098,1,25/07/2012 00:00,1,Male_Neutered,Golden Retriever,37.9,21/01/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
442930,1,26/09/2012 00:00,0,Male_Neutered,West Highland White Terrier,10,26/03/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
397424,4,22/03/2013 00:00,0,Female_Neutered,Jack Russell Terrier,7,09/10/2019 00:00,Not Stated,0,0,0,1,Antibiotic,GInutraceutical,1,0,0,1,0,No
623527,4,22/09/2012 00:00,0,Male_Neutered,Whippet,NA,11/04/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
208356,0,11/10/2012 00:00,0,Male_Neutered,Lhasa Apso,NA,01/05/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
164104,1,06/08/2012 00:00,0,Male_Neutered,Border Collie,22.1,27/02/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
446993,0,03/05/2013 00:00,0,Female_Neutered,Cockapoo,NA,15/08/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,GInutraceutical,0,1,0,1,0,No
449374,1,14/01/2013 00:00,0,Female_Neutered,Labrador Retriever,NA,02/09/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
616597,4,05/03/2013 00:00,1,Male_Neutered,Beagle,NA,23/10/2019 00:00,4-7 days.,1,1,1,0,Antibiotic,NoGInutraceutical,0,0,1,0,0,Yes
768984,0,28/09/2012 00:00,1,Male_Neutered,Crossbreed,16,16/04/2019 00:00,Not Stated,1,1,0,0,Antibiotic,NoGInutraceutical,1,0,1,0,0,Yes
131554,1,12/07/2012 00:00,1,Male_Neutered,Golden Retriever,29,04/03/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
806560,0,17/07/2012 00:00,0,Female_Neutered,Siberian Husky,22.8,20/03/2019 00:00,4-7 days.,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
773536,4,25/03/2013 00:00,0,Female_Neutered,Cavalier King Charles Spaniel,8.7,30/11/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
13313,4,08/08/2012 00:00,0,Male_Neutered,Lurcher,22.7,15/04/2019 00:00,4-7 days.,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
5910,1,15/10/2012 00:00,1,Male_Neutered,Cockapoo,11.65,25/06/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
289957,1,22/05/2012 00:00,0,Male_Entire,Maltese,NA,01/02/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
510220,4,18/11/2012 00:00,0,Male_Neutered,German Shepherd Dog,NA,07/08/2019 00:00,Not Stated,0,0,1,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
142329,0,18/05/2012 00:00,1,Female_Neutered,Labrador Retriever,31.5,14/02/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
638198,3,03/01/2013 00:00,1,Female_Neutered,Labrador Retriever,23.4,14/10/2019 00:00,Less than 24hrs,1,1,0,1,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
248305,1,22/05/2012 00:00,0,Female_Entire,Bernese Mountain Dog,43.1,06/03/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
222369,3,02/11/2012 00:00,0,Male_Neutered,Greyhound,33.15,23/08/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,1,1,0,1,0,No
624875,4,29/09/2012 00:00,0,Female_Neutered,Labrador Retriever,NA,25/07/2019 00:00,Not Stated,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
38177,0,25/06/2012 00:00,0,Female_Entire,Yorkshire Terrier,6.4,25/04/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
336393,3,01/07/2012 00:00,0,Female_Neutered,Miniature Schnauzer,6.45,03/05/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,1,No
594223,3,04/10/2012 00:00,0,Male_Entire,Miniature Smooth-Haired Dachshund,7.5,15/08/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
67446,3,01/12/2012 00:00,0,Female_Neutered,Crossbreed,22.6,16/10/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
